iteration,query1,query2,query3,query4,query5,query6,query7,query8
#1,0.9983422666666667,0.16209353333333337,1206.6717433333333,202.44673853333333,295.5320832,290.30264673333335,827.4721123999999,17.271614866666663
#2,15,15,15,15,15,15,15,15
